session_id,participant_id,sleep_duration,screen_time,screen_time_source,social_media_time,notification_count,study_time,median_rt,sd_rt,n_valid_trials,cv_rt,ies_switch,ies_repeat,switch_cost_ies,omission_errors,commission_errors,sustained_attention_score
49cab704-f3bd-4565-b8bf-6d76a80f2a20,P025,7.26,324.6,self_report,54.6,73,75.1,393.3,63.508272168791095,48,0.1614753932590671,575.3061224489796,442.21875,133.08737244897964,1,1,0.35745834270896104
035313a6-4459-421b-aa65-cad8446f1f00,P025,8.32,199.6,self_report,85.9,47,117.2,389.7,62.74794553104785,49,0.1610160265102588,526.3918367346939,503.97866666666664,22.413170068027284,3,3,-1.3180712802978827
dd0030ce-c75c-4b09-b6a6-3ed9b67f96d9,P025,8.06,219.4,self_report,120.0,60,91.6,364.4,57.01437937733175,49,0.15646097523965904,577.3061224489796,459.02222222222224,118.2839002267574,0,3,-0.19878531476791284
08d50c29-fdb9-45ee-ba07-0a69b83c3558,P026,10.32,143.0,self_report,40.4,53,104.0,334.0,54.483652450563014,49,0.1631247079358174,502.80533333333335,477.07022222222224,25.73511111111111,3,1,-0.38873230097768546
e1d4cf99-16be-47d3-b683-8222d0e9b946,P026,8.03,316.7,self_report,151.2,47,158.8,351.35,62.909355693858636,46,0.17905039332249503,549.2,486.0408163265307,63.15918367346933,1,1,0.35745834270896104
2489701c-4008-4514-b2de-faa29b3490ff,P026,8.07,212.6,self_report,70.2,23,77.2,342.7,57.806797466503305,49,0.16868047115991627,529.6489795918367,421.21875,108.43022959183668,1,5,-1.5012196159314337
2308bd03-9d00-4bc7-975e-7bef0555d141,P026,8.1,272.2,self_report,107.6,64,42.8,356.4,56.59552960339214,49,0.15879778227663338,522.7673469387754,460.7146666666667,62.05268027210872,3,0,0.07593718868241317
5d6c903e-d20a-42c9-bc2a-cec2d6387fef,P026,9.62,80.1,self_report,72.2,20,38.9,362.4,57.83556523786189,48,0.15959041180425468,468.6293333333333,411.3,57.329333333333295,1,1,0.35745834270896104
b6552620-689e-48b3-9ab1-443f3fe5b3e4,P026,9.68,210.1,self_report,51.1,34,64.7,369.20000000000005,63.00672030885288,48,0.1706574222883339,535.9502222222222,445.9448888888889,90.00533333333334,2,0,0.44903251052573645
b787c44c-e351-413d-9431-a4c85a0fe206,P026,9.29,312.9,self_report,148.0,72,39.5,348.9,58.33467273031701,48,0.16719596655292923,605.2544378698225,448.68266666666665,156.57177120315583,1,2,-0.10721114695113756
ff14138e-e521-49df-a6d1-7d003cd81f8a,P026,8.7,185.6,self_report,96.3,77,156.9,351.7,66.25617879542578,50,0.18838833891221435,463.05625,483.1102040816326,-20.05395408163264,3,1,-0.38873230097768546
9218e5ea-ff7a-489b-8a2a-c465577dd137,P026,9.07,211.1,self_report,47.1,34,168.0,328.6,65.77109643186996,49,0.20015549735809482,471.46875,408.49375000000003,62.974999999999966,1,3,-0.5718806366112361
0fc0200e-fc55-4485-aed2-6d849548dd68,P026,9.63,205.4,self_report,77.2,55,140.1,364.7,72.1026751605384,49,0.19770407228006143,562.8081632653062,400.35,162.4581632653062,2,0,0.44903251052573645
dd6786a8-34e2-4e82-9b1b-3a07022da357,P027,6.16,224.7,self_report,124.3,57,0.0,389.4,63.6936267228236,48,0.16356863565183258,518.7555555555556,472.75625,45.999305555555566,0,1,0.7305536645522843
ad607202-3ffc-4913-ac1a-edaccfc9f892,P027,4.6,334.7,self_report,154.8,91,47.0,404.6,59.17475885641011,50,0.1462549650430304,557.3902222222223,524.873469387755,32.5167528344673,1,0,0.8221278323690597
12a56a73-0912-4d75-a288-371dbb64570d,P027,5.12,100.5,self_report,13.9,84,75.2,402.7,56.302671333780665,49,0.13981294098281766,479.4375,491.4285714285714,-11.991071428571388,1,1,0.35745834270896104
61d92bb6-ab89-4786-b1fb-9c72b56ce2ab,P027,6.31,243.5,self_report,123.6,76,111.4,397.1,61.11410752662196,50,0.1539010514394912,743.9338842975206,476.6625,267.2713842975206,3,2,-0.8534017906377841
67cc4d3a-8b9b-4c2f-9663-3fdcdcffb9d2,P027,6.04,218.1,self_report,67.8,43,118.2,390.35,54.75450968287677,50,0.14027029507589797,577.2816326530614,553.1591836734693,24.122448979592036,2,2,-0.4803064687944608
8ffe3987-c4b2-4fe0-b39a-9f96877b264c,P027,5.1,209.6,self_report,59.2,41,35.6,384.6,53.84426175173422,47,0.14000068058173223,582.0118343195265,441.8062222222222,140.20561209730437,0,0,1.195223154212383
ec82160d-44f3-4e3b-9dd8-a9de8ece9e75,P027,5.35,217.2,self_report,117.1,107,8.5,405.0,64.52567747137644,46,0.1593226604231517,523.9964444444445,509.80266666666665,14.193777777777825,0,2,0.26588417489218574
85cfc7db-2894-4ee5-b5e0-c006f21d731c,P027,7.01,181.0,self_report,0.0,31,139.1,390.25,51.76316116432038,48,0.13264102796750898,508.33125,525.6489795918368,-17.31772959183678,1,2,-0.10721114695113756
289ff943-ef6d-41fe-bde0-34ab6a390dd8,P027,6.02,260.1,self_report,114.2,88,78.6,392.6,62.21890750755639,47,0.15847913272429034,526.8408888888888,460.31875,66.52213888888878,1,3,-0.5718806366112361
32c83dcf-0935-40f3-a594-8b916e28de97,P027,6.54,167.7,self_report,107.1,63,63.4,395.1,58.24346610079403,45,0.147414492788646,575.6081632653062,516.938775510204,58.66938775510221,1,4,-1.036550126271335
49ede17a-9034-4b8c-a158-ac35d8f8c248,P028,7.87,202.6,self_report,168.2,28,194.1,338.0,59.29764980303285,48,0.17543683373678357,438.49375,473.265306122449,-34.771556122449,0,2,0.26588417489218574
d9da2d1b-8fd8-4d94-9387-a3f56dd7708e,P028,8.02,167.6,self_report,106.4,16,0.0,339.7,60.309120812622446,48,0.17753641687554444,475.86133333333333,546.0333333333334,-70.17200000000008,0,1,0.7305536645522843
f55f3bcd-bb9e-4df2-b634-ffc35e6f9610,P028,6.53,270.4,self_report,96.5,58,57.8,348.2,53.925385762272754,48,0.15486899989165065,491.7191111111111,408.78222222222223,82.93688888888886,2,2,-0.4803064687944608
60a60c6e-53bd-4124-a272-fa8bcc8d9cd9,P028,7.87,186.9,self_report,106.2,74,129.6,339.85,62.69164627027508,46,0.18446857810879821,443.60625000000005,410.53866666666664,33.0675833333334,2,0,0.44903251052573645
8e8b7f48-93d0-41cc-8862-e82abdf9aaf5,P028,8.32,160.1,self_report,197.4,78,99.0,328.79999999999995,64.53394553667559,50,0.1962711238949988,454.0375,532.7715976331361,-78.73409763313612,1,1,0.35745834270896104
c3f6264c-dd96-400a-9706-2ff5d9e27bd3,P028,8.09,63.2,self_report,99.1,47,33.3,342.3,67.84767753533481,49,0.19821115260103653,450.5125,409.64977777777784,40.862722222222146,0,1,0.7305536645522843
b09f5c84-7f5e-46ae-ba84-6546092e5e8e,P028,7.64,218.2,self_report,45.0,56,136.4,342.7,58.87578162168741,49,0.1717997712917637,534.3428571428573,393.8375,140.5053571428573,0,1,0.7305536645522843
2f228067-8277-47cf-b980-d753d285c6d0,P028,6.55,253.3,self_report,42.7,53,62.7,340.65,64.990332614423,48,0.19078330431358578,520.0473372781066,460.5632653061225,59.48407197198412,4,0,-0.2971581331609101
9f8e0991-bd7b-47d7-b1d6-c03f1d30ee6c,P028,7.34,194.1,self_report,62.7,117,70.4,332.70000000000005,61.44117199668745,50,0.18467439734501787,566.5224489795918,518.2390532544379,48.28339572515392,0,1,0.7305536645522843
fd2a81a5-5c02-4ba4-8673-43642a427b95,P028,6.55,121.6,self_report,93.0,74,129.2,350.1,55.407120990259294,47,0.15826084258857268,482.5457777777777,445.1484444444444,37.39733333333328,2,3,-0.9449759584545594
011281f0-41b1-4489-9e58-abfb2ebb897c,P029,8.22,207.8,self_report,100.2,62,178.4,256.65,56.026649672003295,50,0.218299823385947,385.3084444444443,357.4612244897959,27.847219954648438,3,3,-1.3180712802978827
859aa9d5-bd7d-4df4-8dde-58523d5ca905,P029,8.4,181.8,self_report,107.5,29,81.3,275.8,52.58070384339361,49,0.1906479472204264,439.8201183431953,330.7375,109.08261834319529,3,0,0.07593718868241317
c22c5b1c-06ef-4917-9838-76bbbb7c2393,P029,7.85,243.3,self_report,131.7,75,37.3,277.7,57.071105569360505,45,0.205513523836372,357.575,320.55,37.02499999999998,2,1,-0.015636979134362197
db12dd60-bed3-4e5a-8f66-0b6a11f3ff8a,P029,7.68,144.3,self_report,39.4,81,115.7,279.05,45.862298519938086,48,0.16435154459752047,391.86488888888886,363.7902222222222,28.074666666666644,1,1,0.35745834270896104
7fbd373f-325a-4e04-82d4-5148e18fba7a,P029,6.47,422.4,self_report,44.5,59,81.4,281.7,68.88322694300574,49,0.24452689720626816,438.06530612244893,384.8081632653062,53.25714285714275,0,2,0.26588417489218574
9dcdcafe-62eb-4545-9b9b-a234dc7c1ff5,P029,7.78,169.2,self_report,55.7,37,188.9,259.95,57.79590615793667,48,0.2223347034350324,393.40625,340.83265306122445,52.57359693877555,0,1,0.7305536645522843
e643f456-2ee0-4c23-af4a-a4d803bb00dd,P029,7.33,330.5,self_report,103.9,10,85.4,260.29999999999995,65.63984462884224,46,0.2521699755237889,421.66044444444447,346.59375,75.06669444444447,1,1,0.35745834270896104
2287ee97-0b8d-4f68-8232-392bb0662411,P029,8.25,235.9,self_report,118.4,89,87.2,261.2,53.354405727589345,49,0.2042664844088413,457.2307692307693,325.14375,132.08701923076927,2,0,0.44903251052573645
79594c47-fe03-49d8-b082-e81e9b34e6f0,P029,6.35,270.9,self_report,119.4,35,17.2,272.9,62.33216005894003,47,0.22840659603862234,453.94556213017756,387.456,66.48956213017755,0,0,1.195223154212383
3679998f-547b-4514-977e-7b117f3f8298,P029,7.6,281.7,self_report,71.8,56,51.7,290.8,55.29502390240326,49,0.19014795014581587,481.3538461538462,332.40888888888895,148.94495726495722,2,0,0.44903251052573645
a9b642bd-451d-4351-9348-a294c2c3e1ad,P030,6.62,188.1,self_report,117.1,102,36.0,366.8,61.75785695332343,47,0.1683692937658763,460.5625,396.16875,64.39375000000001,1,0,0.8221278323690597
2da4833f-9b3b-491c-871e-2424c4dfaf4b,P030,5.89,160.0,self_report,99.1,61,96.6,351.95,49.417954742042134,48,0.140411861747527,490.7591111111112,464.76088888888887,25.998222222222353,2,0,0.44903251052573645
2a844320-2eb6-4d0f-a349-569fff7dc143,P030,6.98,82.8,self_report,95.1,83,54.7,362.9,68.30490278814516,49,0.18821962741291035,529.3142857142858,446.15,83.16428571428582,1,0,0.8221278323690597
4e8da0e6-a539-4559-b467-b7df9545f4f8,P030,5.61,401.0,self_report,165.1,104,89.7,380.8,56.81343415971622,49,0.1491949426463136,485.50399999999996,414.88125,70.62274999999994,3,0,0.07593718868241317
fbdf2862-694d-423d-85f9-af06d79fec88,P030,7.5,256.8,self_report,25.2,73,52.6,386.2,64.49935836587778,48,0.16701024952324647,495.68,427.03125,68.64875,0,1,0.7305536645522843
f877dedc-6890-4816-88e2-5d7c42a77b0b,P030,8.2,232.1,self_report,53.8,40,170.4,382.35,65.1378358186841,48,0.1703618041550519,504.68266666666665,468.42311111111115,36.259555555555494,2,1,-0.015636979134362197
2b879489-f452-4185-b060-3b66e2d5a588,P030,7.38,247.0,self_report,144.6,53,50.0,358.1,55.53642826060727,49,0.15508636766435988,557.8285714285714,475.5911111111111,82.23746031746032,2,1,-0.015636979134362197
ddcf7aaa-6887-4cef-85e9-b7289b26fa55,P030,7.53,154.0,self_report,88.5,75,27.7,358.79999999999995,65.48243711130077,48,0.18250400532692523,625.3666666666667,434.9,190.4666666666667,2,1,-0.015636979134362197
73887937-bd87-4b7f-80db-0d741eb4e5c2,P030,7.16,282.4,self_report,48.2,66,64.7,387.6,61.23580489403571,49,0.15798711272971028,459.16444444444454,546.0449704142012,-86.88052596975666,3,2,-0.8534017906377841
debb6061-b86e-4162-83aa-9c1b4080f28c,P030,6.9,152.4,self_report,97.1,76,135.0,369.3,51.452448243714386,49,0.13932425736180445,580.9,474.44622222222216,106.45377777777782,2,1,-0.015636979134362197
